,amp,batch_size,bss_reg,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,model,momentum,opt,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,sched,smoothing,sp_reg,stoch_norm,warmup_epochs,warmup_lr,weight_decay,opt_betas,data_augmentation,auto_augment
114873572691215321,True,8,0.001,10.0,0.0,0.0,0.0,0.1,0.1,0.0,,True,0.01,8.0,1.0,tf_efficientnet_b6_ns,0.9,adamp,10,1.0,17,3,cosine,0.1,0.0001,True,0,0.0,0.01,"(0.9, 0.99)",random_augment,
11953412643791677,True,128,0.01,10.0,4.0,0.25,0.0,0.1,0.1,0.3,0.75,False,5e-05,8.0,0.25,dla46x_c,0.9,adamp,10,0.0,8,2,cosine,0.1,0.0001,True,5,1e-05,0.001,"(0.0, 0.99)",trivial_augment,
119613934269185,True,8,0.0,1.0,1.0,4.0,0.0,0.1,0.0,0.4,0.75,True,0.0005,0.2,1.0,xcit_nano_12_p8_384_dist,0.9,adam,2,0.6,8,2,plateau,0.1,0.001,True,0,0.0,0.1,"(0.9, 0.999)",trivial_augment,
214152873332329571,True,8,0.001,,4.0,2.0,10.0,0.5,0.0001,0.0,0.65,False,0.01,2.0,0.5,xcit_tiny_24_p8_384_dist,0.9,adamw,10,0.6,17,2,step,0.0,0.1,False,10,1e-06,0.001,"(0.9, 0.99)",random_augment,
204463393849519382,False,4,0.0,,4.0,0.0,0.0,0.1,0.01,0.4,,False,0.001,0.0,0.75,mobilevit_xs,0.9,adamw,2,1.0,17,3,plateau,0.0,0.01,True,0,1e-06,0.01,"(0.0, 0.99)",random_augment,
114291531534888978,False,4,0.1,10.0,0.5,4.0,0.0,0.1,0.0,0.3,0.65,False,1e-05,1.0,0.0,xcit_small_12_p8_384_dist,0.99,momentum,10,0.0,8,2,cosine,0.0,0.01,True,10,1e-06,0.1,,auto_augment,original
15554593703776220,False,4,0.1,,1.0,0.25,0.0,0.1,0.0,0.1,0.65,False,5e-05,8.0,0.25,volo_d5_448,0.9,sgd,10,0.8,17,2,cosine,0.1,0.0001,True,5,1e-06,0.0,,random_augment,
13988923823563082,False,32,0.01,1.0,4.0,2.0,0.0,0.1,0.1,0.0,0.65,False,1e-05,4.0,1.0,edgenext_x_small,0.9,adamw,10,0.2,9,2,cosine,0.05,0.001,False,0,1e-06,1e-05,"(0.0, 0.99)",random_augment,
20059167526033145,True,8,0.0,,1.0,0.0,0.0,0.1,0.001,0.3,0.75,False,0.005,2.0,1.0,edgenext_xx_small,0.9,momentum,10,0.4,8,2,cosine,0.0,0.001,True,5,1e-05,0.001,,none,
215985312147375694,False,64,0.01,10.0,0.0,4.0,0.0,0.1,0.0,0.1,,False,0.0005,0.4,0.5,volo_d1_384,0.95,momentum,5,0.8,8,2,plateau,0.0,0.0001,True,10,1e-05,0.0001,,auto_augment,original
104922372595768470,False,2,0.0,10.0,1.0,2.0,10.0,0.1,0.0,0.4,0.65,False,0.0001,0.2,0.75,deit3_small_patch16_384_in21ft1k,0.9,adamp,10,0.6,8,2,step,0.05,0.01,False,0,1e-05,0.0,"(0.0, 0.999)",none,
112823368519789256,False,32,0.1,,0.5,4.0,20.0,0.1,0.0001,0.2,0.65,False,0.005,0.2,0.5,mobilevit_xs,0.9,adamp,10,0.0,8,2,step,0.0,0.0,False,10,1e-06,0.0,"(0.0, 0.999)",none,
11200956540497431,True,16,0.01,1.0,4.0,2.0,20.0,0.1,0.0,0.0,,False,0.005,0.2,1.0,deit3_small_patch16_384_in21ft1k,0.9,sgd,10,1.0,8,2,multistep,0.05,0.0001,True,10,0.0,0.001,,trivial_augment,
117900968439012500,False,4,0.0001,,4.0,0.1,10.0,0.5,0.001,0.0,0.65,False,0.01,0.0,0.25,beit_base_patch16_384,0.9,adamp,10,0.8,8,2,multistep,0.05,0.01,True,10,0.0,0.0001,"(0.0, 0.999)",trivial_augment,
209098090964665926,False,2,0.001,,1.0,0.0,10.0,0.1,0.0,0.3,0.65,True,0.001,1.0,0.25,xcit_tiny_12_p8_384_dist,0.9,adamw,10,0.8,8,2,multistep,0.0,0.001,True,5,1e-05,1e-05,"(0.9, 0.99)",auto_augment,v0
20770344536172846,False,16,0.0,1.0,0.0,4.0,0.0,0.1,0.1,0.1,,True,0.005,2.0,0.0,beit_base_patch16_384,0.9,adamw,10,0.4,8,2,cosine,0.05,0.1,False,0,1e-06,0.0001,"(0.9, 0.99)",trivial_augment,
15923411619956948,False,4,0.001,,2.0,4.0,0.0,0.1,0.0,0.2,0.65,True,0.005,8.0,0.25,tf_efficientnet_b4_ns,0.9,adam,10,0.4,8,2,cosine,0.05,0.0001,False,5,1e-05,0.0,"(0.0, 0.99)",none,
11253052444661433,True,32,0.01,1.0,4.0,0.1,0.0,0.1,0.01,0.4,,False,0.005,0.2,1.0,volo_d5_448,0.9,adamw,10,1.0,8,2,cosine,0.0,0.0,False,0,1e-06,0.001,"(0.0, 0.99)",trivial_augment,
12631729225111334,False,16,0.001,,1.0,0.1,0.0,0.1,0.01,0.4,0.75,False,0.0001,2.0,0.5,xcit_tiny_12_p8_384_dist,0.9,sgd,5,0.4,8,2,plateau,0.1,0.0001,False,0,1e-06,0.0001,,none,
139304296351266828,False,16,0.1,,0.0,0.5,20.0,0.1,0.0001,0.4,0.75,False,0.01,1.0,0.75,convnext_small_384_in22ft1k,0.9,adamw,10,0.0,17,2,multistep,0.0,0.0,True,5,0.0,0.01,"(0.9, 0.999)",random_augment,
115256329270635442,False,8,0.0001,,0.5,1.0,0.0,0.1,0.01,0.2,,False,1e-05,1.0,1.0,mobilevit_xxs,0.9,adamp,5,0.6,8,2,plateau,0.0,0.001,False,0,1e-06,0.01,"(0.9, 0.999)",auto_augment,original
207016630284833869,True,64,0.001,1.0,4.0,2.0,20.0,0.1,0.0,0.3,0.65,False,0.0005,1.0,0.25,tf_efficientnet_b4_ns,0.8,momentum,10,0.8,17,2,step,0.05,0.01,True,10,0.0,0.0001,,random_augment,
17207972866556319,True,4,0.001,1.0,1.0,0.5,0.0,0.1,0.001,0.4,0.75,False,0.01,0.2,0.75,volo_d4_448,0.9,adam,2,0.8,8,2,plateau,0.1,0.0001,True,0,1e-05,0.1,"(0.9, 0.99)",none,
136267664862272515,True,16,0.0001,10.0,2.0,0.25,10.0,0.1,0.0001,0.4,0.65,False,0.005,8.0,1.0,deit3_small_patch16_384_in21ft1k,0.99,momentum,10,0.0,8,2,step,0.1,0.001,False,10,1e-05,1e-05,,none,
21823633928142896,False,256,0.1,1.0,0.5,0.25,0.0,0.1,0.01,0.2,0.75,False,5e-05,2.0,1.0,mobilevit_xxs,0.9,sgd,2,0.6,8,2,plateau,0.05,0.1,False,5,0.0,1e-05,,auto_augment,original
18235149241571989,True,16,0.1,10.0,4.0,0.5,0.0,0.1,0.001,0.4,0.75,True,0.005,0.0,0.75,xcit_tiny_12_p8_384_dist,0.9,momentum,10,0.8,8,2,cosine,0.05,0.0,True,5,1e-06,0.01,,none,
10001989645935807,True,2,0.01,1.0,2.0,0.5,0.0,0.1,0.0001,0.2,0.75,False,0.0005,2.0,1.0,volo_d3_448,0.9,adamw,10,0.0,8,2,cosine,0.1,0.0001,True,0,1e-06,0.01,"(0.0, 0.99)",none,
16763497856478298,False,8,0.0001,10.0,1.0,1.0,0.0,0.1,0.0001,0.4,,False,0.005,8.0,0.75,tf_efficientnet_b6_ns,0.9,sgd,10,0.4,8,2,cosine,0.05,0.001,True,0,1e-06,0.1,,auto_augment,original
166789346292986582,False,4,0.0,,4.0,0.0,10.0,0.1,0.001,0.4,0.65,False,1e-05,4.0,1.0,mobilevit_xs,0.9,adamp,10,1.0,17,2,step,0.0,0.001,True,5,1e-06,0.0001,"(0.0, 0.99)",random_augment,
111417002071671000,False,64,0.0001,,0.5,0.1,0.0,0.1,0.0,0.4,,False,0.005,2.0,1.0,mobilevitv2_075,0.99,momentum,10,0.0,8,2,cosine,0.05,0.0001,True,5,1e-06,1e-05,,auto_augment,v0
178226433217483686,False,2,0.001,,0.0,0.1,20.0,0.1,0.01,0.0,0.65,True,0.005,2.0,0.75,dla46x_c,0.9,adam,10,1.0,17,2,step,0.05,0.1,True,10,1e-05,0.0,"(0.0, 0.99)",random_augment,
12744510292786618,False,8,0.0001,10.0,2.0,0.0,20.0,0.1,0.001,0.0,0.75,False,0.001,0.2,0.75,volo_d1_384,0.9,adamw,10,0.0,8,2,step,0.05,0.1,True,0,1e-06,0.0001,"(0.9, 0.999)",none,
121505457717486653,True,8,0.0001,,4.0,2.0,10.0,0.5,0.0001,0.4,0.75,True,0.001,0.4,0.75,tf_efficientnet_b4_ns,0.9,adamw,10,0.6,8,2,step,0.1,0.01,True,10,1e-05,0.0,"(0.0, 0.999)",none,
1797514769316109,True,8,0.001,,2.0,0.1,10.0,0.1,0.0,0.0,0.65,False,1e-05,4.0,0.25,tf_efficientnet_b7_ns,0.9,sgd,10,0.2,9,2,step,0.1,0.1,True,10,0.0,0.01,,random_augment,
159019014773288684,False,4,0.1,,2.0,0.25,0.0,0.1,0.1,0.0,0.75,True,0.001,0.4,1.0,xcit_nano_12_p8_384_dist,0.9,adamw,2,0.0,9,3,plateau,0.0,0.1,True,0,1e-05,0.0001,"(0.0, 0.999)",random_augment,
19615071670470526,False,8,0.1,,0.0,0.1,0.0,0.1,0.1,0.1,0.75,False,0.005,0.0,0.0,tf_efficientnet_b4_ns,0.9,momentum,10,0.4,9,2,cosine,0.05,0.001,True,5,1e-06,0.001,,random_augment,
106698294433084596,False,4,0.0,10.0,2.0,2.0,20.0,0.1,0.01,0.1,0.65,False,1e-05,0.0,0.0,swinv2_base_window12to24_192to384_22kft1k,0.9,adam,10,0.2,8,2,multistep,0.1,0.0001,False,0,0.0,0.01,"(0.0, 0.999)",trivial_augment,
17470380502701756,False,2,0.001,1.0,4.0,0.25,10.0,0.5,0.01,0.0,0.75,True,0.0005,0.0,0.75,edgenext_xx_small,0.9,adam,10,0.0,8,2,step,0.05,0.1,False,10,1e-05,0.1,"(0.9, 0.999)",trivial_augment,
115308436197425865,True,128,0.0,1.0,2.0,0.5,0.0,0.1,0.0,0.3,0.65,False,0.0001,0.2,1.0,mobilevit_xs,0.9,adam,10,0.8,17,3,cosine,0.1,0.0,True,0,1e-06,0.01,"(0.9, 0.99)",random_augment,
1884863496098388,False,8,0.001,1.0,0.0,1.0,0.0,0.1,0.01,0.0,0.75,False,0.01,0.2,0.75,volo_d3_448,0.9,sgd,2,0.6,8,2,plateau,0.05,0.0,True,0,1e-06,0.01,,trivial_augment,
13843353448203284,False,4,0.1,10.0,4.0,4.0,0.0,0.1,0.01,0.4,,True,1e-05,8.0,1.0,deit3_small_patch16_384_in21ft1k,0.9,adam,10,0.8,8,2,cosine,0.1,0.001,False,10,0.0,1e-05,"(0.0, 0.99)",trivial_augment,
21335416949515307,True,4,0.1,1.0,1.0,2.0,0.0,0.1,0.01,0.0,0.65,False,0.0005,8.0,0.75,swinv2_base_window12to24_192to384_22kft1k,0.9,adam,10,0.4,8,2,cosine,0.0,0.001,False,5,1e-05,0.0001,"(0.9, 0.99)",trivial_augment,
128627055731732577,True,256,0.1,1.0,0.0,1.0,20.0,0.5,0.0,0.3,,False,0.0005,0.2,0.5,convnext_small_384_in22ft1k,0.95,momentum,10,1.0,8,2,step,0.05,0.01,False,10,0.0,0.0,,none,
20005775592230729,True,16,0.0001,,0.0,0.1,10.0,0.1,0.0,0.4,,False,0.001,4.0,1.0,volo_d1_384,0.9,sgd,10,0.0,8,2,step,0.05,0.01,False,5,1e-05,0.001,,auto_augment,original
12983289833101397,True,8,0.1,,0.5,4.0,0.0,0.1,0.001,0.1,,False,5e-05,8.0,0.5,xcit_small_12_p8_384_dist,0.9,sgd,10,1.0,8,2,cosine,0.05,0.0,True,10,1e-06,0.0001,,auto_augment,v0
20759195722170173,True,8,0.0001,10.0,0.5,0.25,0.0,0.1,0.0,0.3,0.75,False,1e-05,0.4,0.5,edgenext_x_small,0.9,adamw,10,0.2,8,2,cosine,0.1,0.01,False,0,1e-06,0.0001,"(0.9, 0.99)",none,
181507595487001920,False,2,0.0,10.0,1.0,0.5,20.0,0.5,0.0001,0.4,,True,0.0005,1.0,0.5,convnext_small_384_in22ft1k,0.9,adamp,10,0.4,8,2,multistep,0.0,0.01,True,0,1e-06,0.001,"(0.0, 0.99)",auto_augment,v0
109638031513638734,False,32,0.001,,1.0,0.25,20.0,0.1,0.0,0.4,0.75,False,0.0001,0.4,1.0,edgenext_small,0.9,adam,10,0.4,8,2,step,0.1,0.001,True,5,0.0,0.0001,"(0.0, 0.999)",trivial_augment,
12349190438439722,False,16,0.01,1.0,0.5,0.25,0.0,0.1,0.001,0.4,,False,0.0005,0.2,1.0,volo_d5_512,0.8,momentum,10,1.0,8,2,cosine,0.0,0.01,False,5,0.0,0.0001,,none,
20919925511958375,True,32,0.001,10.0,0.0,0.1,0.0,0.1,0.0001,0.1,,False,0.001,8.0,0.0,edgenext_x_small,0.9,adamp,10,1.0,8,2,cosine,0.05,0.1,False,5,1e-06,0.0001,"(0.9, 0.99)",none,
1561820927818071,True,4,0.0001,10.0,0.5,2.0,0.0,0.1,0.01,0.2,0.75,False,0.0005,1.0,0.75,edgenext_x_small,0.9,sgd,10,0.6,8,2,cosine,0.0,0.1,False,5,0.0,0.01,,trivial_augment,
171576042691438461,True,4,0.0001,1.0,0.0,0.0,20.0,0.5,0.0,0.0,0.65,True,1e-05,4.0,0.5,mobilevitv2_075,0.9,adamw,10,0.8,8,2,multistep,0.0,0.0001,True,0,0.0,0.01,"(0.0, 0.99)",none,
119844260501024907,True,4,0.0001,1.0,1.0,2.0,0.0,0.1,0.001,0.2,0.65,False,0.005,1.0,0.5,beit_large_patch16_512,0.9,adam,10,0.8,17,3,cosine,0.0,0.01,True,0,1e-05,1e-05,"(0.9, 0.99)",random_augment,
10905379803865267,True,16,0.0,1.0,0.5,0.5,20.0,0.1,0.01,0.2,,False,0.0005,8.0,0.5,edgenext_xx_small,0.9,adamp,10,0.2,8,2,multistep,0.1,0.0001,True,0,0.0,0.001,"(0.9, 0.999)",trivial_augment,
21772498260825441,True,4,0.1,1.0,0.5,1.0,10.0,0.5,0.001,0.1,0.65,False,0.005,8.0,0.0,swinv2_base_window12to24_192to384_22kft1k,0.9,adam,10,0.4,8,2,multistep,0.0,0.0001,False,5,0.0,1e-05,"(0.9, 0.999)",none,
11633090959701955,True,2,0.01,,0.0,1.0,0.0,0.1,0.001,0.3,0.65,False,0.0001,2.0,0.0,volo_d4_448,0.9,adam,10,1.0,9,2,cosine,0.05,0.0,True,10,1e-06,0.001,"(0.0, 0.99)",random_augment,
157652866129368755,True,64,0.01,,1.0,2.0,20.0,0.5,0.01,0.2,0.75,False,0.0001,2.0,0.75,dla46x_c,0.99,momentum,10,0.2,8,2,multistep,0.0,0.01,True,0,1e-05,0.001,,none,
216973542076620950,False,4,0.0001,1.0,1.0,0.1,10.0,0.1,0.001,0.0,0.75,True,0.0001,0.4,0.25,mobilevitv2_075,0.9,adam,10,0.8,8,2,step,0.0,0.001,False,0,1e-05,1e-05,"(0.9, 0.99)",auto_augment,original
18275914776549974,False,8,0.0,1.0,0.5,2.0,10.0,0.5,0.01,0.0,0.65,False,0.0001,0.4,0.25,tf_efficientnet_b6_ns,0.9,adamp,10,0.4,8,2,step,0.0,0.01,True,5,1e-06,0.01,"(0.9, 0.999)",trivial_augment,
18474236259950052,False,2,0.1,,4.0,0.5,0.0,0.1,0.01,0.3,,True,0.0001,1.0,1.0,edgenext_xx_small,0.9,adam,10,0.8,8,2,cosine,0.05,0.0001,False,0,1e-05,0.01,"(0.9, 0.99)",trivial_augment,
128141713877632641,True,32,0.1,,2.0,2.0,20.0,0.5,0.0,0.0,,True,0.0001,8.0,1.0,edgenext_x_small,0.9,adamw,10,0.6,8,2,step,0.0,0.0001,False,10,1e-05,1e-05,"(0.0, 0.999)",none,
125451382748649523,True,4,0.001,,4.0,1.0,20.0,0.5,0.0,0.2,,False,0.0005,0.4,0.75,volo_d5_512,0.9,adamp,10,0.8,8,2,step,0.1,0.0001,False,10,1e-05,0.001,"(0.0, 0.999)",none,
17337520760859441,True,32,0.1,10.0,4.0,0.25,0.0,0.1,0.01,0.3,,True,0.001,8.0,0.5,mobilevit_xs,0.9,adam,2,0.2,8,2,plateau,0.05,0.0,True,5,1e-05,0.1,"(0.9, 0.99)",none,
17298923137498017,True,8,0.0001,,1.0,4.0,0.0,0.1,0.0,0.4,,False,0.01,2.0,0.5,volo_d4_448,0.9,sgd,10,0.8,8,2,cosine,0.0,0.01,False,5,1e-05,0.1,,auto_augment,original
159079770334420694,False,16,0.001,1.0,2.0,0.5,0.0,0.1,0.0001,0.1,0.75,False,5e-05,0.2,0.75,volo_d5_512,0.99,momentum,5,1.0,17,2,plateau,0.0,0.01,False,5,1e-05,0.0001,,random_augment,
15277383036910949,True,8,0.01,,1.0,0.1,0.0,0.1,0.0,0.1,,False,0.01,0.2,0.25,convnext_small_384_in22ft1k,0.9,sgd,5,0.6,8,2,plateau,0.0,0.01,True,10,0.0,0.0,,none,
115924699403681710,False,8,0.001,1.0,4.0,0.5,10.0,0.5,0.0,0.3,0.75,False,0.001,4.0,1.0,volo_d3_448,0.9,adam,10,1.0,8,2,step,0.1,0.0001,True,5,1e-05,0.01,"(0.0, 0.999)",trivial_augment,
191843515682454446,False,32,0.0001,,0.5,0.5,20.0,0.5,0.1,0.0,0.75,False,0.005,0.2,0.25,edgenext_small,0.9,adamw,10,0.4,17,2,step,0.0,0.001,True,0,0.0,1e-05,"(0.0, 0.99)",random_augment,
11902700479828857,True,256,0.1,10.0,1.0,0.5,0.0,0.1,0.0,0.1,0.65,False,0.0005,1.0,0.5,edgenext_xx_small,0.9,adamw,10,0.4,8,2,cosine,0.05,0.01,False,5,1e-05,0.001,"(0.0, 0.99)",none,
16199200311365041,True,16,0.01,10.0,0.0,2.0,0.0,0.1,0.001,0.2,,True,1e-05,1.0,1.0,xcit_tiny_12_p8_384_dist,0.9,adamp,10,0.0,8,2,cosine,0.1,0.1,True,10,1e-05,0.0,"(0.0, 0.99)",trivial_augment,
15469969497209578,False,32,0.0001,1.0,2.0,0.5,20.0,0.1,0.001,0.1,,False,0.0001,0.0,0.5,mobilevit_xs,0.0,momentum,10,0.0,8,2,step,0.0,0.0001,False,5,1e-06,0.0,,none,
19230209662875224,False,128,0.0,10.0,4.0,0.1,0.0,0.1,0.001,0.3,,False,0.0001,0.2,0.5,mobilevit_xs,0.9,adam,10,0.6,8,2,cosine,0.1,0.0001,False,10,0.0,0.001,"(0.9, 0.99)",none,
181171313267878688,False,64,0.01,,0.5,0.5,10.0,0.5,0.01,0.3,0.65,False,0.0005,0.0,1.0,mobilevitv2_075,0.9,adam,10,0.2,17,2,step,0.1,0.0,True,5,0.0,0.001,"(0.0, 0.99)",random_augment,
13679597020714012,False,64,0.1,1.0,1.0,0.25,20.0,0.1,0.001,0.0,,True,0.0001,2.0,0.5,mobilevitv2_075,0.9,sgd,10,0.0,8,2,step,0.1,0.0001,False,5,0.0,1e-05,,none,
1411723846780222,False,8,0.0001,10.0,0.5,0.0,0.0,0.1,0.01,0.2,,False,0.01,2.0,0.0,mobilevitv2_075,0.9,adamw,10,0.4,8,2,cosine,0.0,0.1,False,0,0.0,0.01,"(0.9, 0.999)",none,
19056264825798545,True,8,0.0,10.0,2.0,4.0,10.0,0.5,0.0,0.0,0.75,False,0.0001,1.0,0.75,xcit_small_12_p8_384_dist,0.9,sgd,10,0.8,8,2,step,0.0,0.0,False,5,0.0,0.001,,trivial_augment,
176322546797252335,True,2,0.0001,,2.0,2.0,0.0,0.1,0.01,0.2,0.65,False,0.0001,4.0,0.0,volo_d4_448,0.9,adam,5,0.4,8,2,plateau,0.05,0.001,False,10,1e-06,1e-05,"(0.0, 0.999)",none,
103949521431688234,False,64,0.01,,0.5,1.0,0.0,0.1,0.001,0.2,0.65,True,0.001,0.4,0.5,xcit_small_12_p8_384_dist,0.9,adamp,5,1.0,17,2,plateau,0.05,0.01,True,10,1e-05,1e-05,"(0.9, 0.999)",random_augment,
21980590848018579,True,4,0.001,,1.0,2.0,0.0,0.1,0.0001,0.1,0.75,True,0.0001,0.4,0.75,mobilevitv2_075,0.9,adamw,10,0.4,8,2,cosine,0.0,0.0,True,10,0.0,1e-05,"(0.9, 0.99)",trivial_augment,
21146812054012537,True,16,0.0,1.0,1.0,0.5,10.0,0.5,0.01,0.0,0.65,False,0.0005,8.0,0.75,volo_d5_448,0.9,sgd,10,1.0,8,2,step,0.05,0.1,True,10,1e-06,0.0001,,trivial_augment,
128517760503808454,False,2,0.1,10.0,0.0,0.0,20.0,0.5,0.1,0.3,0.65,False,0.001,0.4,0.75,volo_d5_448,0.9,adamw,10,0.6,8,2,multistep,0.0,0.0001,True,5,0.0,0.0,"(0.0, 0.999)",none,
20435504003765273,True,64,0.1,,1.0,1.0,0.0,0.1,0.0001,0.3,0.75,True,5e-05,0.2,0.25,edgenext_xx_small,0.9,adamp,10,0.6,8,2,cosine,0.0,0.001,False,5,0.0,0.0001,"(0.9, 0.99)",trivial_augment,
130978749632819060,False,4,0.0001,,1.0,0.0,0.0,0.1,0.001,0.1,0.65,False,0.0005,8.0,0.75,edgenext_xx_small,0.9,adamw,2,0.0,9,3,plateau,0.0,0.0,False,0,0.0,0.01,"(0.9, 0.999)",random_augment,
215125318926848834,False,32,0.001,1.0,0.0,0.1,0.0,0.1,0.0,0.1,0.65,True,5e-05,2.0,0.75,xcit_small_12_p8_384_dist,0.95,momentum,5,1.0,8,2,plateau,0.1,0.01,True,10,0.0,0.0001,,auto_augment,original
117337186854588682,False,64,0.1,1.0,2.0,0.0,0.0,0.1,0.0001,0.4,0.75,True,0.0005,4.0,0.75,mobilevit_xxs,0.9,adamw,10,0.0,17,3,cosine,0.0,0.0001,False,10,1e-05,0.001,"(0.9, 0.99)",random_augment,
20196744480363960,False,2,0.0,1.0,0.5,2.0,10.0,0.5,0.01,0.1,,True,5e-05,1.0,0.75,volo_d1_384,0.9,adamw,10,1.0,8,2,step,0.0,0.0001,True,10,1e-05,0.001,"(0.9, 0.999)",trivial_augment,
19314803681608049,True,4,0.1,1.0,0.5,0.25,0.0,0.1,0.0,0.4,,False,0.005,1.0,0.75,swinv2_base_window12to24_192to384_22kft1k,0.9,sgd,10,0.2,9,3,cosine,0.05,0.001,True,10,0.0,0.001,,random_augment,
18920290275047133,True,4,0.01,,0.5,1.0,0.0,0.1,0.01,0.2,,False,0.01,0.2,0.5,beit_large_patch16_512,0.9,adam,10,0.8,8,2,cosine,0.0,0.0001,False,0,0.0,0.001,"(0.9, 0.99)",none,
17234027075226223,True,2,0.1,,0.0,0.0,0.0,0.1,0.0001,0.0,,False,5e-05,2.0,0.0,xcit_tiny_12_p8_384_dist,0.9,adamw,10,0.8,8,2,cosine,0.1,0.01,True,0,1e-05,0.1,"(0.9, 0.999)",auto_augment,original
1649157073365850,False,16,0.01,,4.0,0.5,10.0,0.1,0.1,0.0,0.65,False,0.0001,1.0,1.0,tf_efficientnet_b6_ns,0.9,sgd,10,1.0,8,2,multistep,0.1,0.1,True,5,0.0,0.01,,trivial_augment,
125715167569552395,True,4,0.1,10.0,1.0,0.25,0.0,0.1,0.0,0.0,0.65,True,0.0005,0.2,0.0,volo_d4_448,0.0,momentum,10,0.6,17,3,cosine,0.05,0.1,True,0,0.0,0.0001,,random_augment,
111113171718217443,True,8,0.01,1.0,1.0,0.25,20.0,0.1,0.001,0.1,0.75,False,0.0005,8.0,0.0,xcit_tiny_24_p8_384_dist,0.9,adamw,10,0.2,8,2,step,0.0,0.0001,True,10,0.0,1e-05,"(0.0, 0.999)",trivial_augment,
111782563918270426,False,32,0.001,,4.0,0.0,0.0,0.1,0.01,0.3,0.75,False,0.005,8.0,1.0,tf_efficientnet_b4_ns,0.95,momentum,10,0.6,9,3,cosine,0.1,0.0,False,5,1e-05,1e-05,,random_augment,
122925730141593345,True,4,0.1,,0.5,0.1,20.0,0.5,0.1,0.4,,True,0.01,0.0,0.75,xcit_nano_12_p8_384_dist,0.9,adamw,10,0.6,8,2,step,0.05,0.01,False,0,0.0,0.01,"(0.0, 0.999)",trivial_augment,
139068525029075874,False,2,0.01,1.0,4.0,2.0,20.0,0.1,0.0,0.1,0.65,True,0.0005,0.2,0.25,tf_efficientnet_b4_ns,0.99,momentum,10,0.4,9,2,step,0.05,0.1,True,10,1e-05,0.1,,random_augment,
107362833434687560,False,8,0.001,,0.5,0.0,20.0,0.1,0.0001,0.0,,False,0.01,8.0,0.0,xcit_tiny_24_p8_384_dist,0.9,adamp,10,0.6,8,2,step,0.0,0.0001,True,5,1e-06,0.01,"(0.0, 0.999)",trivial_augment,
106447483208639660,False,16,0.001,1.0,0.5,0.1,20.0,0.1,0.0,0.1,0.75,False,0.01,1.0,1.0,beit_base_patch16_384,0.9,adamp,10,0.4,9,2,step,0.0,0.0,True,5,1e-05,0.1,"(0.0, 0.999)",random_augment,
17678481285103884,False,2,0.01,10.0,0.0,0.5,0.0,0.1,0.001,0.1,0.75,True,0.0005,0.0,0.0,mobilevitv2_075,0.9,adamp,10,0.0,8,2,cosine,0.05,0.01,True,0,0.0,0.01,"(0.9, 0.99)",none,
114996744966122037,True,32,0.0001,1.0,0.5,2.0,0.0,0.1,0.0,0.4,0.65,True,1e-05,2.0,0.25,edgenext_xx_small,0.9,adamw,10,0.0,17,3,cosine,0.0,0.0,True,5,0.0,0.01,"(0.9, 0.99)",random_augment,
17129809234083096,False,2,0.001,1.0,0.5,4.0,0.0,0.1,0.001,0.1,0.75,False,5e-05,8.0,0.25,edgenext_small,0.9,adam,10,0.6,8,2,cosine,0.1,0.0001,False,0,1e-05,0.1,"(0.9, 0.99)",none,
1586662949147288,False,256,0.01,,0.5,1.0,0.0,0.1,0.1,0.3,0.65,False,5e-05,8.0,0.5,mobilevit_xxs,0.9,sgd,10,0.4,8,2,cosine,0.1,0.0,True,5,0.0,0.01,,none,
180163636654611138,False,16,0.1,1.0,0.5,0.0,0.0,0.1,0.0001,0.1,0.65,False,1e-05,0.0,0.0,swinv2_base_window12to24_192to384_22kft1k,0.9,adamw,5,0.8,9,3,plateau,0.05,0.01,True,0,1e-06,0.01,"(0.9, 0.99)",random_augment,
17854964149383507,True,4,0.01,1.0,2.0,4.0,0.0,0.1,0.0,0.0,,True,5e-05,8.0,0.75,beit_base_patch16_384,0.9,adamw,10,0.6,8,2,cosine,0.0,0.0,False,10,0.0,0.01,"(0.9, 0.99)",trivial_augment,
114472233339818311,True,2,0.0,10.0,4.0,0.25,0.0,0.1,0.0,0.4,,False,0.0005,4.0,1.0,xcit_small_12_p8_384_dist,0.99,momentum,10,0.8,8,2,cosine,0.0,0.0,False,5,1e-05,0.1,,auto_augment,original
13195822199918941,True,2,0.0,1.0,0.0,2.0,20.0,0.1,0.1,0.3,,True,0.0001,2.0,0.0,volo_d3_448,0.9,sgd,10,0.4,9,2,multistep,0.05,0.1,True,0,1e-05,0.0001,,random_augment,
19675675042712972,False,32,0.01,1.0,0.5,4.0,0.0,0.1,0.0,0.0,0.75,True,0.01,0.2,0.25,tf_efficientnet_b7_ns,0.9,adamp,10,1.0,8,2,cosine,0.05,0.0001,False,10,1e-06,0.001,"(0.9, 0.99)",trivial_augment,
20484136768401255,True,4,0.1,10.0,0.0,2.0,0.0,0.1,0.0001,0.3,,False,0.005,0.4,0.25,xcit_tiny_24_p8_384_dist,0.9,adamw,10,0.2,8,2,cosine,0.05,0.0,True,5,0.0,0.0001,"(0.9, 0.99)",trivial_augment,
