,amp,batch_size,bss_reg,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,model,momentum,opt,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,sched,smoothing,sp_reg,stoch_norm,warmup_epochs,warmup_lr,weight_decay,opt_betas,data_augmentation,auto_augment
119383230552074456,False,64,0.1,,0.5,1.0,0.0,0.1,0.0001,0.3,,False,0.005,2.0,0.25,xcit_nano_12_p8_384_dist,0.9,adamw,10,0.8,17,3,cosine,0.05,0.001,True,0,1e-06,1e-05,"(0.9, 0.99)",random_augment,
1123463361764709,True,32,0.0,1.0,2.0,4.0,10.0,0.1,0.0001,0.1,0.75,False,0.005,8.0,0.5,tf_efficientnet_b4_ns,0.9,adam,10,0.2,9,2,multistep,0.1,0.1,False,5,1e-05,0.1,"(0.9, 0.999)",random_augment,
31879399581882703,True,2,0.1,,4.0,0.1,20.0,0.5,0.1,0.1,,False,0.01,2.0,0.25,beit_base_patch16_384,0.9,adam,10,0.4,8,2,multistep,0.1,0.1,False,10,1e-06,0.0,"(0.9, 0.999)",none,
3186562643324469,True,32,0.0,10.0,4.0,4.0,0.0,0.1,0.1,0.0,,True,5e-05,0.2,1.0,edgenext_xx_small,0.9,adamw,10,1.0,9,2,cosine,0.05,0.001,False,0,1e-06,0.001,"(0.9, 0.999)",random_augment,
6260700337902523,True,2,0.1,1.0,2.0,2.0,0.0,0.1,0.0001,0.3,0.65,True,0.001,4.0,1.0,edgenext_small,0.9,sgd,2,0.6,8,2,plateau,0.0,0.001,True,10,1e-06,1e-05,,none,
79644923503471371,True,4,0.0001,,0.0,1.0,0.0,0.1,0.001,0.3,0.75,True,0.001,0.0,0.25,xcit_tiny_24_p8_384_dist,0.9,adamw,2,1.0,8,2,plateau,0.05,0.01,True,10,1e-05,1e-05,"(0.0, 0.999)",none,
284866008124780489,True,128,0.001,10.0,2.0,0.25,20.0,0.5,0.01,0.0,,True,0.005,0.2,0.75,edgenext_xx_small,0.9,adamw,10,0.4,8,2,step,0.05,0.001,True,10,1e-05,0.1,"(0.9, 0.99)",auto_augment,original
105861383670528077,True,8,0.1,1.0,2.0,0.0,0.0,0.1,0.1,0.3,,False,1e-05,2.0,0.5,tf_efficientnet_b4_ns,0.9,adamp,10,0.4,17,3,cosine,0.0,0.0001,True,0,1e-06,0.1,"(0.0, 0.99)",random_augment,
62275587332478809,True,8,0.01,,0.0,0.1,20.0,0.5,0.01,0.1,0.75,True,0.001,0.2,1.0,volo_d1_384,0.8,momentum,10,1.0,8,2,multistep,0.1,0.0,False,5,0.0,1e-05,,none,
31928273616508737,True,4,0.1,1.0,2.0,0.1,20.0,0.5,0.01,0.2,0.65,False,0.005,0.0,0.0,swinv2_base_window12to24_192to384_22kft1k,0.9,adamw,10,0.2,8,2,step,0.0,0.01,True,10,1e-06,0.0,"(0.9, 0.999)",none,
12207276077094040,False,8,0.001,10.0,0.5,0.25,0.0,0.1,0.01,0.2,0.65,True,5e-05,1.0,0.75,volo_d1_384,0.9,adamp,2,1.0,8,2,plateau,0.05,0.01,False,0,0.0,0.0001,"(0.0, 0.99)",trivial_augment,
72372571632664401,True,4,0.0001,10.0,0.0,2.0,10.0,0.1,0.0,0.2,,False,0.001,0.4,0.0,volo_d5_512,0.9,adamp,10,1.0,8,2,multistep,0.1,0.01,False,10,1e-06,0.0,"(0.9, 0.99)",trivial_augment,
20152717345129365,True,32,0.001,1.0,4.0,0.1,10.0,0.5,0.0001,0.1,0.65,True,0.0005,2.0,0.0,edgenext_xx_small,0.9,adam,10,1.0,8,2,multistep,0.0,0.01,False,10,1e-05,0.001,"(0.9, 0.999)",none,
162740499877927148,False,16,0.01,10.0,0.0,0.1,0.0,0.1,0.1,0.4,,False,0.0005,1.0,0.5,tf_efficientnet_b7_ns,0.9,adam,5,1.0,8,2,plateau,0.0,0.001,True,5,1e-06,0.1,"(0.9, 0.99)",auto_augment,original
8948260768605322,False,8,0.0001,,0.0,2.0,0.0,0.1,0.1,0.1,0.75,False,0.01,4.0,0.75,convnext_small_384_in22ft1k,0.9,adam,10,0.6,8,2,cosine,0.05,0.0001,True,10,1e-06,0.1,"(0.9, 0.999)",auto_augment,v0
116820794435475161,True,32,0.0,1.0,2.0,2.0,10.0,0.5,0.001,0.2,0.65,False,0.0001,1.0,0.0,volo_d5_448,0.9,sgd,10,1.0,17,3,multistep,0.05,0.0001,True,5,1e-06,0.001,,random_augment,
381439978092110742,False,16,0.001,,0.0,0.0,20.0,0.5,0.0001,0.1,0.75,True,0.0005,0.0,0.25,volo_d1_384,0.9,adamw,10,0.2,9,3,multistep,0.05,0.1,False,5,1e-06,0.1,"(0.0, 0.999)",random_augment,
28380653167919229,True,32,0.0,10.0,1.0,4.0,0.0,0.1,0.01,0.3,0.75,False,1e-05,8.0,0.25,tf_efficientnet_b4_ns,0.9,adamp,10,0.2,8,2,cosine,0.1,0.0001,False,0,0.0,0.0001,"(0.0, 0.999)",none,
93920137914144292,False,32,0.001,10.0,2.0,1.0,20.0,0.5,0.01,0.0,0.65,False,0.01,0.4,0.75,deit3_small_patch16_384_in21ft1k,0.9,adamp,10,0.4,8,2,step,0.0,0.0,False,10,1e-06,0.0001,"(0.9, 0.99)",trivial_augment,
137309091121345016,False,4,0.01,10.0,4.0,0.1,20.0,0.1,0.0,0.1,0.75,True,1e-05,2.0,1.0,volo_d1_384,0.9,adamw,10,0.2,8,2,multistep,0.0,0.001,False,0,1e-05,0.0,"(0.0, 0.99)",auto_augment,v0
237113195602112928,False,2,0.0001,1.0,0.5,0.0,20.0,0.1,0.1,0.2,0.75,True,5e-05,0.0,0.25,edgenext_x_small,0.9,adamw,10,0.6,8,2,multistep,0.05,0.1,False,10,1e-06,0.01,"(0.9, 0.99)",auto_augment,original
17987488798053902,False,8,0.0001,,0.5,0.0,0.0,0.1,0.001,0.2,0.75,False,0.005,0.0,0.75,beit_base_patch16_384,0.9,adamw,2,0.0,8,2,plateau,0.1,0.01,True,10,0.0,0.01,"(0.9, 0.99)",none,
88712608187467369,True,2,0.0001,1.0,2.0,0.25,0.0,0.1,0.01,0.3,0.65,False,0.0005,0.0,0.0,beit_large_patch16_512,0.9,adamw,10,1.0,8,2,cosine,0.0,0.01,False,0,1e-05,0.0,"(0.0, 0.999)",auto_augment,v0
58750450011586934,False,16,0.001,10.0,2.0,4.0,0.0,0.1,0.0001,0.0,0.75,False,0.0005,0.2,0.0,beit_base_patch16_384,0.9,adam,5,0.4,8,2,plateau,0.1,0.0,True,5,1e-06,0.01,"(0.0, 0.999)",none,
109675333175269510,False,64,0.0,1.0,2.0,0.25,0.0,0.1,0.0,0.3,0.65,True,5e-05,0.0,0.0,tf_efficientnet_b4_ns,0.95,momentum,2,0.8,17,2,plateau,0.0,0.0,False,10,0.0,0.0001,,random_augment,
72046037353895206,False,128,0.0,,1.0,0.5,10.0,0.1,0.001,0.0,0.65,False,0.005,8.0,0.5,mobilevit_xs,0.9,adamp,10,0.4,8,2,step,0.0,0.001,False,0,1e-06,0.0,"(0.9, 0.99)",none,
116884143057290885,True,4,0.0001,10.0,0.5,4.0,10.0,0.5,0.01,0.0,0.65,False,5e-05,2.0,0.5,swinv2_base_window12to24_192to384_22kft1k,0.9,sgd,10,0.2,17,3,step,0.1,0.0,False,10,1e-06,0.001,,random_augment,
38242735075048722,False,8,0.001,1.0,1.0,4.0,0.0,0.1,0.001,0.4,,False,0.005,1.0,0.75,tf_efficientnet_b6_ns,0.8,momentum,10,0.6,8,2,cosine,0.0,0.1,True,10,0.0,1e-05,,auto_augment,v0
11323210699825720,False,4,0.01,10.0,0.5,4.0,0.0,0.1,0.1,0.3,,False,1e-05,0.4,0.25,xcit_small_12_p8_384_dist,0.9,adam,10,0.0,9,2,cosine,0.1,0.1,False,0,1e-06,0.001,"(0.0, 0.99)",random_augment,
2354118682856248,False,16,0.0001,10.0,1.0,4.0,10.0,0.1,0.01,0.1,0.65,False,0.01,0.4,1.0,volo_d3_448,0.9,sgd,10,0.8,8,2,multistep,0.1,0.0001,True,0,1e-05,0.01,,none,
12646125176141559,True,4,0.001,,0.5,1.0,20.0,0.1,0.01,0.2,0.75,True,0.001,0.4,0.75,volo_d1_384,0.9,adam,10,0.8,8,2,multistep,0.1,0.001,False,0,1e-06,0.0001,"(0.9, 0.999)",trivial_augment,
24263725557680161,True,16,0.01,,0.0,2.0,0.0,0.1,0.0,0.0,0.75,True,5e-05,0.4,0.75,mobilevit_xxs,0.9,adamp,2,0.0,8,2,plateau,0.0,0.001,True,10,1e-05,0.0,"(0.9, 0.999)",auto_augment,original
960115938167971,True,2,0.0,10.0,1.0,0.5,0.0,0.1,0.1,0.3,0.75,True,5e-05,2.0,0.5,volo_d5_512,0.9,adamw,2,1.0,8,2,plateau,0.1,0.01,False,0,1e-05,0.1,"(0.9, 0.999)",none,
194668841013394003,True,16,0.001,10.0,4.0,1.0,10.0,0.1,0.01,0.0,,True,5e-05,1.0,0.0,deit3_small_patch16_384_in21ft1k,0.9,adam,10,0.2,17,2,step,0.05,0.0,True,5,0.0,0.1,"(0.9, 0.99)",random_augment,
298478935300601075,True,8,0.0,1.0,4.0,0.0,10.0,0.1,0.0,0.4,0.75,True,0.0005,1.0,1.0,mobilevit_xxs,0.9,adamp,10,0.8,9,3,step,0.1,0.1,False,0,0.0,0.0,"(0.0, 0.99)",random_augment,
371678422736884216,False,8,0.1,10.0,2.0,0.0,20.0,0.5,0.0001,0.3,0.65,True,0.005,0.2,0.5,edgenext_x_small,0.95,momentum,10,0.6,8,2,multistep,0.1,0.01,False,10,0.0,0.0,,none,
260841942838683962,False,16,0.01,1.0,2.0,0.5,10.0,0.5,0.001,0.0,0.65,False,0.01,2.0,1.0,tf_efficientnet_b6_ns,0.9,adam,10,1.0,8,2,step,0.0,0.0001,True,5,0.0,0.01,"(0.9, 0.99)",auto_augment,original
9458263091833712,False,16,0.01,1.0,2.0,0.1,0.0,0.1,0.01,0.2,,False,1e-05,8.0,0.25,tf_efficientnet_b4_ns,0.9,adamp,10,0.4,8,2,cosine,0.05,0.0,False,0,0.0,0.01,"(0.0, 0.99)",none,
35941377877651958,False,32,0.01,10.0,2.0,0.5,0.0,0.1,0.01,0.1,,False,0.0001,4.0,1.0,xcit_tiny_12_p8_384_dist,0.9,adamw,5,0.6,8,2,plateau,0.05,0.0,True,10,1e-06,0.001,"(0.9, 0.999)",trivial_augment,
49764221671432210,False,32,0.01,1.0,0.0,0.1,0.0,0.1,0.0001,0.1,0.65,False,0.0005,8.0,0.75,beit_large_patch16_512,0.8,momentum,5,1.0,9,2,plateau,0.1,0.0001,True,5,1e-05,0.1,,random_augment,
7479934576475647,True,128,0.01,,4.0,0.0,10.0,0.1,0.001,0.0,0.75,False,0.01,0.0,0.75,mobilevit_xs,0.9,sgd,10,0.6,9,2,multistep,0.05,0.01,True,5,1e-06,0.0,,random_augment,
311895751419748634,False,64,0.0,10.0,1.0,0.1,10.0,0.1,0.1,0.3,0.75,False,0.005,4.0,0.75,mobilevitv2_075,0.9,adamw,10,0.0,8,2,step,0.0,0.1,True,10,1e-05,0.001,"(0.0, 0.999)",auto_augment,original
503048282854927901,True,8,0.001,10.0,4.0,4.0,10.0,0.5,0.001,0.1,,True,0.001,0.2,1.0,edgenext_x_small,0.0,momentum,10,0.8,17,3,multistep,0.0,0.0,False,10,1e-06,0.1,,random_augment,
97189760132974596,False,128,0.01,1.0,1.0,0.0,0.0,0.1,0.0,0.0,0.75,True,0.0001,4.0,0.0,mobilevitv2_075,0.9,adamp,10,0.4,9,3,cosine,0.0,0.01,True,10,1e-05,0.0,"(0.0, 0.999)",random_augment,
22037287948289295,True,16,0.0,,4.0,0.0,10.0,0.5,0.1,0.3,0.75,False,0.01,2.0,1.0,convnext_small_384_in22ft1k,0.9,adamp,10,0.0,8,2,multistep,0.1,0.01,True,10,0.0,1e-05,"(0.9, 0.999)",none,
40799413281285708,False,8,0.1,10.0,0.0,4.0,0.0,0.1,0.0,0.1,,False,5e-05,8.0,1.0,tf_efficientnet_b7_ns,0.9,adam,10,0.8,8,2,cosine,0.05,0.1,True,5,0.0,0.1,"(0.0, 0.99)",auto_augment,original
120297998980426534,False,8,0.0001,,0.0,2.0,0.0,0.1,0.01,0.2,0.75,False,0.0001,8.0,0.75,xcit_tiny_24_p8_384_dist,0.99,momentum,10,0.4,8,2,cosine,0.05,0.01,True,0,0.0,0.0,,auto_augment,original
32161311824339512,False,64,0.1,10.0,0.0,0.0,0.0,0.1,0.0001,0.3,0.65,False,0.005,8.0,1.0,dla46x_c,0.9,adam,10,0.2,8,2,cosine,0.1,0.01,False,5,1e-05,0.0,"(0.0, 0.999)",trivial_augment,
94643427609234205,True,4,0.0001,,4.0,1.0,0.0,0.1,0.0001,0.4,0.65,False,0.001,4.0,0.25,volo_d4_448,0.9,adamp,10,0.6,9,3,cosine,0.05,0.01,True,0,0.0,1e-05,"(0.0, 0.999)",random_augment,
49193397200759476,False,8,0.1,,0.0,4.0,0.0,0.1,0.01,0.1,0.75,False,0.0001,0.0,0.5,deit3_small_patch16_384_in21ft1k,0.9,adamp,5,0.0,9,2,plateau,0.1,0.01,True,0,1e-06,0.1,"(0.9, 0.99)",random_augment,
87539875582178272,False,8,0.0001,,0.0,0.0,10.0,0.5,0.0001,0.4,0.75,True,0.0001,0.2,0.25,xcit_tiny_12_p8_384_dist,0.9,adam,10,0.4,8,2,multistep,0.1,0.1,False,5,1e-05,1e-05,"(0.9, 0.99)",trivial_augment,
10148643603689772,False,4,0.0,10.0,4.0,4.0,0.0,0.1,0.01,0.3,0.75,False,0.0001,2.0,1.0,volo_d5_512,0.9,adam,10,0.8,8,2,cosine,0.05,0.0001,True,5,1e-06,0.01,"(0.0, 0.99)",none,
194420709499446491,True,8,0.001,10.0,0.5,0.5,0.0,0.1,0.001,0.2,0.65,True,1e-05,8.0,1.0,mobilevit_xxs,0.9,adamp,5,0.0,8,2,plateau,0.1,0.01,True,10,1e-05,0.0,"(0.0, 0.999)",auto_augment,original
73282544966938593,True,4,0.0,10.0,2.0,0.0,20.0,0.1,0.001,0.3,0.65,False,0.01,2.0,0.75,volo_d5_448,0.9,adamw,10,0.8,8,2,multistep,0.05,0.1,False,10,0.0,0.1,"(0.9, 0.99)",none,
112908427744884013,True,2,0.1,10.0,2.0,0.25,20.0,0.1,0.0001,0.2,0.65,False,5e-05,4.0,0.5,volo_d4_448,0.95,momentum,10,0.2,8,2,step,0.1,0.0,True,10,1e-06,0.0,,trivial_augment,
31351985710933350,False,64,0.0001,1.0,4.0,0.25,0.0,0.1,0.0,0.0,0.65,False,0.0001,1.0,0.75,mobilevitv2_075,0.9,adam,10,0.0,8,2,cosine,0.1,0.1,True,5,0.0,0.0,"(0.0, 0.999)",trivial_augment,
61958657736301050,False,2,0.0,1.0,2.0,0.0,10.0,0.5,0.0001,0.1,,True,5e-05,0.0,0.5,convnext_small_384_in22ft1k,0.9,sgd,10,0.0,8,2,step,0.1,0.1,True,5,1e-05,0.0001,,auto_augment,v0
56800470072408573,True,4,0.0,,0.5,0.0,0.0,0.1,0.01,0.4,0.75,False,0.0005,8.0,0.25,edgenext_x_small,0.9,adamw,5,0.8,9,2,plateau,0.1,0.0,True,0,0.0,0.1,"(0.0, 0.999)",random_augment,
16754504168587816,False,16,0.001,10.0,1.0,0.25,0.0,0.1,0.0,0.4,0.65,False,5e-05,2.0,0.5,xcit_tiny_12_p8_384_dist,0.9,sgd,10,0.4,8,2,cosine,0.1,0.0001,True,0,1e-06,0.1,,auto_augment,original
9959902519515756,False,16,0.0,1.0,2.0,0.0,20.0,0.1,0.01,0.3,0.65,False,0.001,1.0,1.0,edgenext_xx_small,0.9,sgd,10,0.0,8,2,multistep,0.1,0.01,False,0,1e-06,0.01,,trivial_augment,
7369641279543219,True,256,0.01,10.0,0.5,0.5,10.0,0.1,0.1,0.2,0.65,True,0.001,4.0,0.25,edgenext_small,0.9,adam,10,0.2,8,2,multistep,0.0,0.0001,False,5,1e-06,0.0,"(0.9, 0.999)",trivial_augment,
890752589092658,False,4,0.001,,0.5,0.25,0.0,0.1,0.1,0.1,,False,0.01,2.0,0.25,tf_efficientnet_b4_ns,0.9,adam,10,0.6,8,2,cosine,0.05,0.1,True,10,1e-06,0.1,"(0.9, 0.999)",trivial_augment,
36031165838625108,False,128,0.001,,2.0,0.0,0.0,0.1,0.0001,0.3,0.65,True,1e-05,2.0,0.0,edgenext_x_small,0.99,momentum,2,0.4,8,2,plateau,0.05,0.0001,False,0,1e-05,0.001,,trivial_augment,
177097563447978477,True,2,0.01,1.0,4.0,4.0,0.0,0.1,0.0001,0.2,0.65,False,0.005,0.4,0.25,volo_d3_448,0.9,adamw,5,0.2,8,2,plateau,0.0,0.1,False,5,0.0,0.0,"(0.0, 0.999)",none,
83338382183523930,False,2,0.0,1.0,1.0,4.0,10.0,0.5,0.1,0.1,0.65,False,0.001,0.0,0.75,deit3_small_patch16_384_in21ft1k,0.9,momentum,10,0.8,8,2,step,0.1,0.1,False,0,1e-05,0.01,,none,
81678770367199115,True,8,0.0,10.0,4.0,0.0,10.0,0.5,0.01,0.0,,True,0.0001,1.0,0.75,deit3_small_patch16_384_in21ft1k,0.9,adam,10,0.4,8,2,multistep,0.0,0.1,False,5,1e-06,0.1,"(0.9, 0.99)",trivial_augment,
30397425542273815,True,16,0.0001,,1.0,0.1,0.0,0.1,0.0,0.2,0.65,False,1e-05,4.0,0.5,convnext_small_384_in22ft1k,0.95,momentum,10,0.8,9,2,cosine,0.0,0.0001,True,5,1e-06,1e-05,,random_augment,
425338074957342516,False,16,0.0,,2.0,0.0,10.0,0.1,0.0001,0.0,0.65,False,0.01,0.2,0.0,edgenext_x_small,0.9,adamw,10,0.0,17,3,multistep,0.05,0.0,False,0,0.0,0.0001,"(0.0, 0.99)",random_augment,
84020446310239078,False,16,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.0,,False,0.0001,0.4,0.5,xcit_tiny_24_p8_384_dist,0.9,adamp,2,0.6,17,2,plateau,0.0,0.0,False,10,0.0,0.001,"(0.9, 0.99)",random_augment,
9558434797547477,True,4,0.1,10.0,0.5,0.0,0.0,0.1,0.001,0.2,,False,0.001,0.4,0.5,volo_d4_448,0.9,adamp,10,0.6,8,2,cosine,0.0,0.001,True,0,0.0,0.01,"(0.9, 0.999)",auto_augment,v0
129365727590166431,True,8,0.001,10.0,2.0,0.25,0.0,0.1,0.0001,0.4,0.65,True,0.001,0.0,0.25,convnext_small_384_in22ft1k,0.9,adam,10,0.4,17,3,cosine,0.1,0.001,False,5,1e-05,0.0,"(0.0, 0.999)",random_augment,
79995838333087008,False,2,0.0001,,1.0,0.25,0.0,0.1,0.01,0.3,,True,1e-05,8.0,0.25,volo_d5_512,0.9,adamp,10,0.8,8,2,cosine,0.0,0.001,False,10,0.0,0.0,"(0.0, 0.999)",none,
81923234739044506,False,16,0.0,,1.0,0.0,20.0,0.5,0.001,0.0,,False,1e-05,4.0,1.0,volo_d5_512,0.9,sgd,10,1.0,8,2,step,0.05,0.0,False,0,1e-05,0.1,,auto_augment,v0
34767748696773574,False,4,0.01,10.0,4.0,0.25,0.0,0.1,0.1,0.0,,False,0.0005,8.0,0.75,tf_efficientnet_b6_ns,0.8,momentum,10,0.2,8,2,cosine,0.05,0.001,True,0,1e-05,0.01,,auto_augment,v0
9293855244259263,True,8,0.0001,,4.0,0.1,20.0,0.1,0.0001,0.1,,False,1e-05,8.0,1.0,beit_base_patch16_384,0.9,adamw,10,0.0,8,2,step,0.05,0.1,True,5,1e-05,0.1,"(0.9, 0.999)",none,
71753098001302746,False,2,0.001,10.0,4.0,0.1,0.0,0.1,0.1,0.0,0.75,False,0.01,1.0,1.0,tf_efficientnet_b7_ns,0.9,adamw,2,0.6,17,2,plateau,0.05,0.001,False,5,0.0,0.0,"(0.9, 0.999)",random_augment,
42523204915043918,False,16,0.0,10.0,4.0,4.0,0.0,0.1,0.1,0.0,,False,5e-05,0.4,0.75,convnext_small_384_in22ft1k,0.8,momentum,10,0.2,8,2,cosine,0.05,0.1,False,5,1e-06,0.01,,auto_augment,original
92366483177364227,True,16,0.0,10.0,4.0,1.0,0.0,0.1,0.1,0.2,,False,1e-05,1.0,0.5,xcit_tiny_12_p8_384_dist,0.9,adamw,2,0.0,8,2,plateau,0.05,0.0001,True,0,1e-06,0.001,"(0.0, 0.999)",auto_augment,original
21570003795096639,True,32,0.0,1.0,1.0,0.1,0.0,0.1,0.1,0.1,,True,5e-05,4.0,0.5,xcit_small_12_p8_384_dist,0.9,adamw,10,1.0,8,2,cosine,0.1,0.001,True,10,1e-05,0.0001,"(0.9, 0.99)",trivial_augment,
128553714990764539,True,16,0.1,10.0,4.0,0.25,0.0,0.1,0.001,0.4,,False,0.005,0.2,0.0,tf_efficientnet_b4_ns,0.0,momentum,5,0.6,17,2,plateau,0.05,0.01,True,5,0.0,0.0,,random_augment,
39291991047148084,False,4,0.0001,,0.0,4.0,0.0,0.1,0.001,0.4,0.75,False,0.0001,8.0,1.0,volo_d4_448,0.9,adamw,2,0.6,8,2,plateau,0.1,0.01,True,0,0.0,0.0,"(0.0, 0.99)",auto_augment,v0
1094730252212489,True,8,0.01,10.0,0.0,1.0,0.0,0.1,0.01,0.1,,True,1e-05,0.0,0.75,xcit_nano_12_p8_384_dist,0.9,sgd,2,0.6,8,2,plateau,0.1,0.001,False,5,1e-05,0.1,,trivial_augment,
19735056733446937,True,2,0.001,,0.0,0.1,0.0,0.1,0.1,0.4,,False,0.0005,0.0,0.0,volo_d1_384,0.9,sgd,10,0.4,8,2,cosine,0.05,0.0,True,10,1e-06,0.001,,auto_augment,original
18293836032446546,False,4,0.01,1.0,0.0,0.1,0.0,0.1,0.001,0.0,,False,0.0005,4.0,0.0,mobilevit_xxs,0.9,momentum,10,0.4,8,2,cosine,0.05,0.1,True,5,1e-06,0.01,,trivial_augment,
290242345099328339,True,8,0.01,10.0,0.0,1.0,20.0,0.5,0.0001,0.4,0.65,True,5e-05,0.2,0.75,edgenext_small,0.9,adamw,10,0.8,9,3,step,0.1,0.0,True,10,1e-05,1e-05,"(0.9, 0.999)",random_augment,
24167489643597082,False,8,0.0001,1.0,0.5,2.0,10.0,0.1,0.001,0.4,0.75,False,0.0001,0.2,1.0,tf_efficientnet_b6_ns,0.9,adamw,10,1.0,8,2,step,0.1,0.0,False,10,1e-05,0.0,"(0.9, 0.999)",auto_augment,original
3820746454713450,False,2,0.0,,0.0,1.0,0.0,0.1,0.001,0.2,0.65,False,1e-05,4.0,0.25,mobilevit_xs,0.9,sgd,10,0.0,8,2,cosine,0.1,0.1,False,5,1e-05,0.001,,trivial_augment,
159634436087713263,True,256,0.0001,10.0,0.0,2.0,0.0,0.1,0.01,0.1,0.65,False,0.0005,2.0,1.0,edgenext_xx_small,0.9,adam,2,0.4,9,3,plateau,0.0,0.0,False,10,0.0,1e-05,"(0.0, 0.999)",random_augment,
163385616906070667,True,32,0.0,1.0,2.0,1.0,0.0,0.1,0.0,0.4,0.65,False,5e-05,0.2,0.5,swinv2_base_window12to24_192to384_22kft1k,0.9,adam,5,1.0,8,2,plateau,0.0,0.0,False,0,0.0,0.01,"(0.9, 0.99)",auto_augment,original
153606357175713853,True,32,0.0,1.0,0.0,0.0,10.0,0.5,0.01,0.3,0.75,False,0.01,2.0,1.0,deit3_small_patch16_384_in21ft1k,0.9,adamp,10,0.4,8,2,step,0.05,0.01,True,0,1e-05,0.0,"(0.0, 0.99)",none,
94446112923423355,True,128,0.1,,0.5,0.25,20.0,0.5,0.01,0.2,,False,1e-05,0.4,0.5,edgenext_x_small,0.9,sgd,10,0.4,9,3,multistep,0.0,0.0,True,10,1e-05,0.0001,,random_augment,
53581644221211617,True,8,0.1,1.0,0.0,4.0,0.0,0.1,0.0,0.0,0.75,True,0.0001,8.0,0.25,swinv2_base_window12to24_192to384_22kft1k,0.9,adam,10,0.6,8,2,cosine,0.05,0.0001,False,0,1e-05,0.0001,"(0.9, 0.99)",none,
89903030368838340,False,64,0.0001,,2.0,1.0,0.0,0.1,0.1,0.3,0.65,False,5e-05,0.4,1.0,mobilevit_xxs,0.9,adamw,10,0.0,9,3,cosine,0.05,0.001,False,10,1e-06,0.1,"(0.0, 0.999)",random_augment,
42463305214177969,True,2,0.0001,10.0,0.5,2.0,0.0,0.1,0.01,0.1,0.75,False,0.01,0.0,0.0,xcit_nano_12_p8_384_dist,0.9,adamp,10,0.2,8,2,cosine,0.05,0.0,False,5,1e-06,0.01,"(0.0, 0.99)",auto_augment,original
120134206301040335,True,64,0.01,10.0,1.0,0.5,0.0,0.1,0.001,0.4,,True,1e-05,0.0,0.25,mobilevitv2_075,0.9,adamw,10,0.6,17,3,cosine,0.05,0.001,True,10,1e-05,1e-05,"(0.9, 0.99)",random_augment,
13312842184161644,False,4,0.0,1.0,1.0,0.25,0.0,0.1,0.01,0.4,0.65,False,1e-05,0.4,0.75,swinv2_base_window12to24_192to384_22kft1k,0.9,sgd,10,0.4,17,2,cosine,0.05,0.001,True,5,1e-05,0.0001,,random_augment,
152098543708482319,True,16,0.1,1.0,0.0,1.0,0.0,0.1,0.01,0.0,0.75,True,5e-05,0.4,0.25,xcit_tiny_12_p8_384_dist,0.9,adamw,5,1.0,8,2,plateau,0.1,0.001,True,10,1e-06,1e-05,"(0.9, 0.99)",none,
56200705425917766,False,2,0.001,1.0,1.0,0.1,0.0,0.1,0.01,0.1,0.65,False,0.001,0.0,0.0,volo_d3_448,0.9,adamp,10,0.0,8,2,cosine,0.0,0.0001,True,10,1e-06,0.0,"(0.9, 0.99)",none,
12998070813993156,False,2,0.001,1.0,4.0,4.0,0.0,0.1,0.01,0.4,0.75,True,0.001,1.0,1.0,edgenext_x_small,0.9,adamw,10,0.6,8,2,cosine,0.05,0.0001,True,10,1e-06,0.0001,"(0.0, 0.99)",trivial_augment,
31735666523508435,True,4,0.001,10.0,2.0,0.1,0.0,0.1,0.001,0.4,0.65,False,5e-05,4.0,1.0,beit_large_patch16_512,0.95,momentum,2,0.8,8,2,plateau,0.0,0.0,True,5,1e-06,0.0,,trivial_augment,
20755881518261980,False,8,0.001,,1.0,0.0,0.0,0.1,0.01,0.2,0.65,True,0.0001,1.0,0.75,tf_efficientnet_b6_ns,0.9,adamp,10,1.0,8,2,cosine,0.05,0.01,False,0,1e-06,0.0001,"(0.9, 0.99)",none,
12194812269632862,False,2,0.1,1.0,0.0,4.0,20.0,0.1,0.001,0.1,0.75,False,1e-05,0.2,0.5,xcit_tiny_24_p8_384_dist,0.9,sgd,10,0.6,8,2,step,0.1,0.001,False,0,0.0,0.0001,,none,
2356285711230975,True,4,0.1,,0.0,4.0,0.0,0.1,0.0001,0.0,0.65,False,1e-05,0.0,1.0,volo_d3_448,0.9,sgd,10,1.0,8,2,cosine,0.0,0.001,True,0,1e-05,0.01,,none,
10834389056185536,False,32,0.01,,0.5,2.0,20.0,0.1,0.0,0.1,,False,1e-05,0.2,1.0,tf_efficientnet_b4_ns,0.9,sgd,10,0.4,8,2,step,0.0,0.001,False,0,0.0,0.001,,trivial_augment,
119040661469656966,False,8,0.1,,1.0,0.5,10.0,0.5,0.01,0.0,,False,0.01,4.0,1.0,tf_efficientnet_b4_ns,0.9,adamw,10,0.2,9,2,multistep,0.05,0.1,False,5,0.0,1e-05,"(0.0, 0.999)",random_augment,
20692030431148467,True,8,0.1,,4.0,4.0,10.0,0.5,0.1,0.2,,False,5e-05,4.0,0.5,beit_base_patch16_384,0.9,adamp,10,0.0,8,2,multistep,0.0,0.1,True,10,0.0,0.0001,"(0.9, 0.999)",none,
